,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,MeanAbsoluteDeviation,Mean,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance,Autocorrelation,ClusterProminence,ClusterShade,ClusterTendency,Contrast,Correlation,DifferenceAverage,DifferenceEntropy,DifferenceVariance,Id,Idm,Idmn,Idn,Imc1,Imc2,InverseVariance,JointAverage,JointEnergy,JointEntropy,MCC,MaximumProbability,SumAverage,SumEntropy,SumSquares,GrayLevelNonUniformity,GrayLevelNonUniformityNormalized,GrayLevelVariance,HighGrayLevelRunEmphasis,LongRunEmphasis,LongRunHighGrayLevelEmphasis,LongRunLowGrayLevelEmphasis,LowGrayLevelRunEmphasis,RunEntropy,RunLengthNonUniformity,RunLengthNonUniformityNormalized,RunPercentage,RunVariance,ShortRunEmphasis,ShortRunHighGrayLevelEmphasis,ShortRunLowGrayLevelEmphasis,HighGrayLevelZoneEmphasis,LargeAreaEmphasis,LargeAreaHighGrayLevelEmphasis,LargeAreaLowGrayLevelEmphasis,LowGrayLevelZoneEmphasis,SizeZoneNonUniformity,SizeZoneNonUniformityNormalized,SmallAreaEmphasis,SmallAreaHighGrayLevelEmphasis,SmallAreaLowGrayLevelEmphasis,ZoneEntropy,ZonePercentage,ZoneVariance,quality
img00223,0.0,127.0,13970370852.0,2.634202946780571,65.0,2.7799903829553827,244.0,39.092726274710984,57.72273755755915,49.0,0.0,244.0,31.069143445051687,74.85095836967291,0.6744999086665466,13970370852.0,0.1855854567034715,2270.751537719658,10.585946807299319,317.46906121740665,23.774153834375554,10.397009993971606,1.6349420207695184,0.7188755213291694,0.8446037210139351,1.4119090067747864,0.6632266700626194,0.6951961419430828,0.6560225445152198,0.984463394820106,0.9289959756423787,-0.5262435167739364,0.951558490727563,0.2824613046304254,2.8973432335827605,0.10964559782124043,3.829774320746101,0.8952338515304714,0.22607302116470862,5.794686467165521,3.2039055239711414,3.007988003685281,1783.0947386820485,0.15583768036025594,4.330117063507885,14.630477311186885,297.76781177870305,1917.4782088379436,179.51182475830723,0.24131197153719336,4.371168405630548,978787.6758562571,0.5219471976775074,0.5767405424011622,249.42857606262902,0.6851672990267672,11.113419892921995,0.12306234003848744,18.208704771893025,71946415.85474567,467166080.9416186,26984626.091636695,0.2869413061153365,1710.7668239818213,0.14951641531041962,0.37075207828984963,6.741811809298586,0.10325443331333678,6.575171238383192,0.004588690214082731,71898923.6291916,1
img00224,0.0,129.0,14557807984.0,2.6614682653563126,68.0,2.7263439332488564,244.0,39.63770216063886,59.32285498182892,50.0,0.0,244.0,31.706698468129108,76.40845025448154,0.6258732673126307,14557807984.0,0.18089118076060404,2319.0501470964778,11.017491649702963,330.5692992715172,23.12773696784308,10.61114273934163,1.6926218684100562,0.7155551685621016,0.8613765380853979,1.413969461184621,0.6793336759794245,0.6928776925853104,0.6518721958242566,0.9839193183662871,0.9277730637826024,-0.538404662259307,0.9563989871411646,0.27152506154449596,2.9642868772269515,0.10825166556330894,3.8406955026555925,0.9244390446516787,0.22140025478790643,5.928573754453903,3.2172770878711123,3.0759411519379216,1855.7010043780583,0.159301313793292,4.129713836708589,15.192748931920631,304.5843558913156,2010.9756157441034,183.11705551724083,0.22469480050988413,4.370306775326153,978778.4640371018,0.5210926899999923,0.5762099058773401,253.67506007228027,0.6840876584078237,11.538534595345547,0.11105119682844243,17.973044896557646,71532809.4133402,554299237.2504936,24455146.63481534,0.2725743173887481,1761.9683234612412,0.15125489943010054,0.3744051979863404,6.848994988703901,0.09921200975449883,6.55962816345086,0.004671705322832524,71486990.04286002,1
img00225,0.0,109.0,10780508202.0,2.445867070830831,54.0,3.6942247464207396,255.0,33.808678295760664,50.42627015121583,41.0,0.0,255.0,25.980306788629157,65.75261280483174,0.8846190270820041,10780508202.0,0.21648699743162728,1780.597369298723,8.39938467655262,260.8101674012345,22.012383297037328,7.896360596602307,1.3560517191810453,0.6954168532329649,0.72768352294488,1.3718290573953493,0.6363461709768549,0.7280597269597077,0.6975828513585276,0.9892796538991528,0.9432288577792052,-0.49686480058271365,0.928559450521543,0.2892000363573305,2.60059131350188,0.12780307524766898,3.5936984750764656,0.8701523641354603,0.2396081902501888,5.20118262700376,3.021552397039652,2.3131030789458378,1756.1355099682173,0.1691356553951861,4.0385896463251925,12.107552573602202,416.4513638848845,2318.1084838845018,224.3134544309708,0.2736340491206789,4.301894388122685,823413.4807090631,0.4657363256244465,0.5475334764364497,356.48416664219155,0.6555417086480608,9.038086304326107,0.13762629399163887,15.594529519406722,89468790.71886738,455368027.1332948,34860478.54672002,0.3278493211090459,1577.1496677260907,0.15189730017587313,0.37274061068607195,6.143678577772409,0.11349223977507175,6.45782513145171,0.004163989730188865,89411116.63554141,1
img00226,0.0,108.0,10120758191.0,2.396062734095312,50.0,3.4954740312046195,243.0,32.377000526004906,49.13489714548338,40.0,0.0,243.0,24.646846500262935,63.70887294607419,0.8410466900748869,10120758191.0,0.22586860603519612,1644.5823745617931,8.000340284733275,204.83634649928683,18.23455566842014,7.166799231241023,1.2980312299894032,0.6811063822684766,0.7010188087911314,1.3519657392922446,0.6281055277919741,0.7380523223074982,0.7083704360071781,0.9876504989504242,0.9406291392546293,-0.5086187166957138,0.9303153620902814,0.27622841906795037,2.5557515835946774,0.13720996469723432,3.489744451125307,0.895369597367131,0.24942608357702273,5.111503167189355,2.9406299229732134,2.116207615307606,1781.0786395147313,0.1929244626857378,3.6206614248082927,11.634094614257155,468.1342345721765,2571.253875212283,245.2611559722633,0.26754481905646305,4.28641345582053,766557.8550497368,0.44268085399229906,0.5351338388031066,397.0097286870126,0.6404119682332357,8.611814675527565,0.12768963629416188,14.03162911611785,111374214.77469671,553986760.2973354,40350862.64704531,0.3573169088026442,1415.4547227036396,0.1533204855614861,0.3725801816496754,5.278353311713471,0.13113405881068155,6.2757132095755805,0.003702393642406203,111301263.17544802,1
img00227,0.0,117.0,12496159515.0,2.537148286109853,56.0,4.090450942716257,255.0,35.99044807273789,54.32966502802061,45.0,0.0,255.0,27.583970997351095,70.79159183036295,0.9503523938294678,12496159515.0,0.20492603619085678,2059.7369718197842,9.611199650441801,425.62198554472195,31.629299786350366,9.309962204657893,1.4835821020848874,0.7159919533532495,0.7687976639301054,1.4054110037096932,0.6812076751656382,0.7188795190692202,0.6852288659758423,0.9883054865997867,0.9403179646815307,-0.5342632137696838,0.9502630344150573,0.2802177441023074,2.766537835884712,0.124003959914627,3.6649968838909577,0.9402027633638119,0.23908199944555694,5.533075671769424,3.0794460343052616,2.6983860766856953,2101.941738462851,0.17930066863966995,4.364760617119583,13.917533132108316,306.40619343219265,1630.1752576324739,186.5570707146474,0.23008163296104295,4.331363394680157,851798.4859928825,0.4743610534248318,0.5543551527641501,254.5400473490325,0.6591897270024453,10.270665838572786,0.11017699871870813,15.987375245244392,84020782.88100316,509038737.96647614,27258548.60104883,0.34930032876785005,1775.324319713384,0.1514394199192514,0.37721426375990597,5.9144296174607565,0.13227605010205998,6.5261945307532425,0.004701382221612643,83975540.14311476,1
img00228,0.0,122.0,12942306793.0,2.5650081810801355,58.0,3.56680065713317,255.0,36.9941813670204,55.489886594142746,46.0,0.0,255.0,28.661124264301996,72.04423647419765,0.833670024287373,12942306793.0,0.19885225584713276,2111.2444949192873,9.873929670170364,354.36409580360765,26.405411852332087,9.470995653543271,1.60997475026101,0.6988226258289726,0.8137370496926546,1.4382166553971512,0.7127893093779186,0.7070135602073953,0.670610725879728,0.9873363573079159,0.9370582701323514,-0.5204430873440253,0.9474523318468159,0.2799262386715718,2.812092947597471,0.1176163654262016,3.7418921663306204,0.9265614097762767,0.23432040189949707,5.624185895194942,3.133196942685523,2.7702426009510708,2093.2019246452455,0.17070640390191205,4.127018424273955,14.135196243861419,259.06701864253876,1378.6269664819333,167.34219764241894,0.2299276175246088,4.310355361620865,903888.997591167,0.49419921132782635,0.5655382226425114,215.38567394094406,0.6706463006808312,10.564465209046793,0.11399060213585403,16.376447561572338,71779146.86837384,416407338.965911,25478874.041394733,0.31391093782797513,1867.4777360952537,0.15229797227982822,0.37547009232828493,5.961215464468844,0.11679186431482314,6.523253654593906,0.004917542335700267,71737794.17654014,1
img00229,0.0,107.0,9798389499.0,2.371933029676051,72.0,3.6555358521079633,249.0,35.543137256523174,44.50362058165118,37.0,0.0,249.0,27.792686347893913,62.686027298861205,0.957203977900419,9798389499.0,0.23646455962576793,1948.9657736380072,7.8655666733357545,340.1776688279918,28.341829702311227,8.609755438168381,1.1322582427062298,0.7603527142732089,0.6312372320365356,1.2874719342257135,0.5865130108447532,0.7605294919601582,0.7341094183234347,0.9891777736778771,0.9463025227813046,-0.6128905171514648,0.9638416354771562,0.25969031227135325,2.4486370544294593,0.17568026739701662,3.2562076194699157,0.9638989380124189,0.3453651326219041,4.897274108858919,2.7910500147612067,2.4355034202186525,1837.7151689114594,0.20288310542188778,3.8474758677195284,12.294942013242318,803.1020231283935,3298.027983397592,571.3777923510708,0.2776466697247106,4.275456623617479,745122.4048091216,0.4508271863569015,0.5102977296308656,699.8589619691188,0.6438079152894898,9.010586463413178,0.11599036114720457,15.13568116582027,149038898.04747185,528023262.2841687,96703118.6957964,0.34568459698162524,1373.8485316846986,0.15167239254633458,0.3746132556278253,5.7046540299137325,0.12522429257507994,6.255210853076942,0.0036326128263556526,148963116.79550523,1
img00230,0.0,114.0,10720327857.0,2.4339799967437865,79.0,3.0350364454532675,239.0,37.24259065211304,46.9989127828028,38.0,0.0,239.0,29.079986123455683,65.56882959829512,0.8176629304831904,10720327857.0,0.22457774972676234,2090.37361212476,8.457252302729266,289.12870590953804,23.930358154518053,9.103390433113352,1.3243376794627897,0.7367522307777052,0.6948938586315527,1.338269768214888,0.6561782930258832,0.7457748068986482,0.7151105564181346,0.9874034194191571,0.9414277924251497,-0.6421429069325367,0.9710889312124925,0.25178045049419456,2.5518784794068567,0.17156114953921472,3.2689012315327655,0.9887646178851944,0.34278591827573324,5.1037569588137135,2.7916277318649403,2.606932028144036,1343.9067075721657,0.18740854937556348,3.2623395324304822,13.3187470495156,1064.6905364114516,4806.031297954566,678.3822744206526,0.24454510636614551,4.233338856735926,815781.7482826641,0.4793600471038016,0.5207994031056351,934.4530916135386,0.6608345525529475,9.815508743382505,0.09957358266475629,18.346534653465348,182294540.80769768,700916845.255334,118671637.15722826,0.21450717010077297,1184.4525170826942,0.16517257245610015,0.3934334752184432,7.051260690924856,0.09663729199440957,6.168443351074075,0.0028758519074626172,182173629.48737687,1
img00231,0.0,107.0,9368011713.0,2.3068131265862495,66.0,3.6151630282392375,232.0,35.169222399451776,42.32414352069081,33.0,0.0,232.0,26.13553633781015,61.29387952533123,1.0887864344507203,9368011713.0,0.2583828194316318,1965.6065425057857,7.267772055265568,282.2637746337467,28.700869614914023,8.527300511561972,1.3289957281751714,0.7189598291622024,0.6729831292373372,1.3644429043183843,0.7097172098964395,0.757254721677024,0.7286267715809825,0.9874238775923005,0.9435650371166181,-0.5434439150485082,0.9406246540456794,0.24281777044904818,2.338263294113169,0.17898593416342318,3.3114300277093394,0.8802651777295881,0.36027401562713385,4.676526588226338,2.8293097005435746,2.4640740599342856,1334.7751434034417,0.17014342172128,4.1474660781448724,11.519888893522856,685.4911216684171,2414.754518153828,523.1391629383813,0.3324830368588216,4.356512504533796,729113.1035267747,0.4419622689278056,0.5089092394674619,599.6607727964828,0.6333038272703813,8.52653284979404,0.1537439267741396,16.446144040790312,191441778.9111536,553329276.497132,138610766.8717402,0.31077349956105005,1224.69764181007,0.1561118727610032,0.3803578328997005,6.375759874332964,0.11386725754178724,6.440749647098773,0.0031461523098653232,191340751.20026723,1
img00232,0.0,108.0,9707506783.0,2.3245699126373545,70.0,3.3762067611455784,220.0,35.10277062606396,43.73498409077602,36.0,0.0,220.0,26.298888672430298,62.39463510010946,1.0050445276743236,9707506783.0,0.2489972155227383,1980.3416558553818,7.4029019111129735,246.24547121466733,24.997357061357754,8.2580830867325,1.439690607367632,0.689368808589044,0.6709269039675151,1.3632836564921293,0.8228588745342696,0.7708785729302613,0.7405469184953986,0.9835366079180962,0.9394861381920709,-0.5899698334961472,0.9557842139726632,0.19792051430470078,2.38686882254384,0.18269260419048045,3.222383078932172,0.9588993979107607,0.3467829875936632,4.77373764508768,2.7631447000588265,2.4244434235250334,2043.5066800602713,0.20527440281871132,3.9151151149535037,12.255325044281843,712.5716358675504,2669.0682225565597,535.0718127601524,0.29194880116672484,4.3276200312906825,613075.5607163028,0.3935895179868302,0.4858797192207525,619.1537381882005,0.6049513545672348,9.032443182832038,0.11328470739719053,15.21767955801105,141519262.06248116,476888682.0276243,89431627.9908343,0.33701534543072953,1615.2493219487694,0.162255080055125,0.3870072226598283,5.817537065596141,0.12943730752442872,6.134949631667278,0.00399234496427142,141456522.15414444,1
img00233,0.0,112.0,10600115110.0,2.409205995572981,76.0,3.3633343382820997,255.0,37.79943605871105,46.02692015550695,37.0,0.0,255.0,29.581686577683804,65.20016406639535,0.916710904455576,10600115110.0,0.23547585529765264,2132.5840152834594,8.331102956141013,338.38612631129456,29.791637067045013,9.651198601924026,1.1944979408564644,0.7727418193926905,0.6534595588425861,1.3120110366940811,0.6146920988392252,0.7541961298973205,0.7263295147226789,0.9905277185386582,0.9488988194055352,-0.565683593009906,0.9541002756109856,0.2601195992918571,2.493266791892672,0.16931207340227777,3.419355423550008,0.9184133784231105,0.35438750134910746,4.986533583785343,2.915612320303832,2.7114241356951214,1352.0020192421903,0.16058938344722537,3.9815007883584377,12.872181831969678,590.3420248406004,2050.9626368690156,468.25419541301494,0.29321505222067246,4.357184877631535,765132.6764607623,0.4558283635239213,0.5173573455846482,518.4628639390189,0.6402554614198581,9.511068240944002,0.12769926088116745,17.483786673001543,163454718.11687848,576858864.5525597,116079222.10852182,0.2784470886046253,1258.428673239102,0.14947483943925668,0.3689089295922354,6.470445955323478,0.10140590392985051,6.52373534940949,0.0033763487949975976,163366996.75014365,1
img00234,0.0,120.0,11827973930.0,2.4919812821186795,80.0,3.18394421972855,255.0,39.82610453167148,48.806217871749276,40.0,0.0,255.0,31.327975580890328,68.87293285213984,0.8761701252913703,11827973930.0,0.22148204890948486,2361.433976710703,9.16872226294576,399.8993885230931,33.31726180973573,10.762942089961264,1.3185717379888593,0.7752539242714417,0.6829347906085468,1.3339917821222325,0.6844339919251057,0.7524263444435475,0.7208918078284436,0.989576283281976,0.9470162094716634,-0.5908533951599243,0.9641141054027739,0.2321397702402043,2.6090178569503997,0.1656059438753053,3.4759105649286988,0.957173964168099,0.34827740431294535,5.218035713900799,2.9656116563907196,3.0203784569875305,1473.9420881767724,0.1543556485680985,4.390374603377647,14.390418038347386,563.8647997673207,2046.112398222174,449.9830821353471,0.2629606609163849,4.382981655123446,737956.7314455991,0.4449268738424538,0.5129395597564718,495.18399332021494,0.6349715074028077,10.633195425256755,0.10406900403638965,18.77693999371662,133301448.73787831,509952010.73410827,91773693.25693762,0.26621432637483616,1511.6436276049849,0.15830386716985914,0.3829951406411964,7.146907936502848,0.09999915717450002,6.529353985029088,0.0038295230601534695,133233260.31875493,1
img00235,0.0,110.0,9290624790.0,2.3001428043186745,53.0,3.912293962839964,252.0,33.78266334767354,44.187672697493745,31.0,0.0,252.0,24.443582309119293,61.04018741524117,1.131908244605082,9290624790.0,0.2574534737701174,1773.3540612669333,6.8261436774557955,262.3314961084996,25.036275486431236,7.515149446570752,1.828165973423088,0.5863436637514282,0.8777735655318802,1.471166431353724,0.7599460807938049,0.6882660259138798,0.6542289443284312,0.9857065672858671,0.9325779700186814,-0.46776510821712036,0.8996301874290441,0.3278779185041281,2.3244625098053566,0.14733004292461785,3.4492737307121826,0.7738191438448384,0.2888635384281217,4.648925019610713,2.8271633456967304,2.33582885499846,1200.8189979727772,0.17388053836848788,3.5504206963075133,10.17939415221514,692.8487785530409,3122.797860826591,503.3585069506627,0.3799209454906988,4.2447291572751515,1089020.66900667,0.5601272843435345,0.5873713813387096,602.2761038281138,0.7030777256540511,7.644410185493961,0.2344429006062783,16.132059079061687,214974587.43237764,634356809.9333912,159217429.5760624,0.2773628363830615,1038.5890529973935,0.15038937923507,0.37147739685505177,6.092373467080518,0.10000507410553108,6.40537598646251,0.0027695765266959748,214844218.75469017,1
img00236,0.0,110.0,8978708530.0,2.2737698202013386,53.0,3.601577714882055,245.0,33.392240830652256,43.696455054336795,30.0,0.0,245.0,24.413021916214298,60.00678162361604,1.0543059121285459,8978708530.0,0.25895793383244187,1691.4336565086694,6.629217100726399,209.10418840761332,20.73624679288292,7.035353576647543,1.7862532738642862,0.5708605675165888,0.8777235347871974,1.4479335079013376,0.7150761463020937,0.6852165299876144,0.6507161511717836,0.9832136351724464,0.9266888687386674,-0.4747819236708465,0.9013728373159242,0.33211355230131245,2.305586593514605,0.1482018963074105,3.3970245794335403,0.7737719420652895,0.287349415784105,4.61117318702921,2.7838407029287,2.2054017126279573,1113.4981878088963,0.18344286454841782,3.5695066617089473,9.686369059300771,735.1277022360657,3628.7821760087527,511.76561080471043,0.3898249187176525,4.2074270869991315,1121367.0751369093,0.5702107719665636,0.5910709368577396,630.7355802957799,0.7067565826949471,7.331788666363167,0.2416098313965218,14.641845140032949,245418006.0738056,743941549.605766,181564717.4461969,0.3280714079991018,913.4046128500823,0.15047851941517007,0.3721987633136905,5.618155202456649,0.11160872691402302,6.378036649488534,0.0024343077783151703,245249254.03581703,1
img00237,0.0,115.0,10892875810.0,2.4367468286970344,74.0,3.500663658397926,255.0,37.696708963545085,46.58917867979508,38.0,0.0,255.0,29.09165663734632,66.09440145135748,0.9682492154513237,10892875810.0,0.2303490286058268,2197.9183331553336,8.589262093275085,392.8367710239276,33.829616947541304,10.054635556804227,1.1637083927287892,0.7864361248249856,0.6319472973366895,1.3202129095925152,0.623920535782093,0.762795453559842,0.7365616508858837,0.99077035436983,0.9506308581365789,-0.5824774211682524,0.960239267101972,0.25527790451072935,2.523104030065554,0.16987263039754236,3.419547891533471,0.9473056860386229,0.3497365482335714,5.046208060131107,2.9293449996614647,2.8045859873832533,1329.7602197802198,0.14612749667914504,4.252314744596063,13.54296863836844,565.7833803165539,1946.471553262158,444.29222354665364,0.273578606558215,4.356014099897229,715744.277145366,0.43719283217475674,0.508422655554303,499.38254917598636,0.630018263940967,9.932149943966575,0.11053206217215444,19.296483516483516,145708316.42395604,506814261.60483515,100436542.89163001,0.2466642691213308,1405.4421978021978,0.1544441975606811,0.37710988711473653,7.280318016823928,0.09054463642498982,6.594553644873546,0.003649456471609234,145633233.07696316,1
img00238,0.0,117.0,11124085426.0,2.461420789691912,77.0,3.1361706143235457,255.0,38.08298654906956,47.760092752339865,41.0,0.0,255.0,30.248510243652824,66.79217032209036,0.8358516603490372,11124085426.0,0.22211760184981863,2180.1675566230206,8.806137276020742,333.65533084254554,28.290552188382836,9.91174101012323,1.1667912424543376,0.7833387301918702,0.6388193674414097,1.3081454375499968,0.6138931274773157,0.759456438630533,0.7324493160384874,0.9907451594711796,0.9500379971195986,-0.5999696613647154,0.9651187325148042,0.25652740495600823,2.5728285698975175,0.16735860011196196,3.410878597869211,0.9711155859849282,0.3458001204474353,5.145657139795036,2.912136267478287,2.7696330631443917,1332.4050559852244,0.15380411589348084,4.006264506715734,13.836674978439179,565.3134670238074,1914.838992764275,453.42443437855894,0.2523469934275243,4.32472509278329,732955.5998482733,0.4405581738196582,0.51184567913917,495.46600660498154,0.6273597439895714,10.014277399884415,0.09725313852976357,18.36269190811497,146881334.260187,539790834.6572781,99156867.61435284,0.2565258157553243,1225.7997229597138,0.14149829423522034,0.36166110604764634,6.303916162316673,0.09580861654423406,6.711522412597944,0.00347420235313745,146798484.78155187,1
img00239,0.0,116.0,11667362090.0,2.4982960709452406,79.0,3.308537635487787,255.0,38.764256101431776,49.12656956706217,42.0,0.0,255.0,30.77754399690876,68.40372241490404,0.8506933161707194,11667362090.0,0.2167912314187988,2265.649402787847,9.13831884720321,390.73398557657924,32.186408062885945,10.432772744944023,1.0965924891650862,0.8041700123732795,0.5871596644871306,1.275824819413066,0.6283164315565595,0.7816621601922209,0.7566575389813247,0.9913132219035461,0.9542207874000852,-0.5982042986820489,0.9645626916552568,0.22776306219194037,2.6083084355882136,0.1658812034678349,3.453093857613651,0.9840403405804354,0.34376502384317154,5.216616871176427,2.9431538973469293,2.8823413085272778,1098.2770632368704,0.14714322926538992,3.863525684270565,14.685619821733447,693.4874655778868,2596.18658917246,523.0977115940791,0.2417467582245521,4.4222094459103936,603082.6909268161,0.3867083988014578,0.4844369036740309,604.1924827049212,0.5965130847634679,10.56519581392435,0.0798235794571709,18.891613076098608,157397166.0785102,551312087.471463,110590764.57459608,0.2196325305796355,1142.9239013933548,0.1531248528126145,0.3768681678057632,7.109204014713289,0.08350571007664682,6.56449499820047,0.0029933563850649803,157285561.20820734,1
img00240,0.0,107.0,9691407537.0,2.3702692082744665,70.0,3.612779475620571,255.0,35.51168864973612,44.03216614892509,36.0,0.0,255.0,27.253054126731225,62.34287498165936,0.9807240677792584,9691407537.0,0.23855312725228958,1947.8024052122653,7.772520672276903,302.38761937448,28.062786615731053,8.753220174739313,1.010693286561645,0.7863853886135173,0.5506040675122338,1.2515167884924283,0.6008715328435568,0.7921313187670531,0.7698803891585947,0.9919973260769576,0.9569538255560067,-0.5755129364553774,0.9538884598878481,0.2296220534069322,2.4157762605704027,0.1797015416548168,3.322120005890945,0.9537082072544748,0.35310936621466127,4.8315525211408055,2.841020565594327,2.4409783653252393,1159.3371918834264,0.15788331633983746,4.021959972328455,12.56306840977293,669.5822304303842,2191.134591090816,520.4285630916409,0.28336267230639695,4.393901319070143,563311.3471770878,0.3696305955455897,0.4753935320278829,582.6419525772976,0.5826927126354234,9.04842863549732,0.09995270321802802,16.74206727495574,177116052.7642653,540475272.7370285,124716723.15357542,0.29595246351461924,1163.5929456625358,0.15846288242714637,0.3836356857474576,6.474926928915372,0.11162971605658252,6.440125498450071,0.002944830645167759,177000739.47718355,1
img00241,0.0,141.0,18100119492.0,2.812969467511903,67.0,2.8985453568706063,255.0,43.0623707317938,66.71291289990624,58.0,0.0,255.0,34.523337194039385,85.19892573806821,0.6311850313880167,18100119492.0,0.16169136962484076,2808.244199330385,13.533167428671105,570.7624501729421,35.791477952344934,13.67496614537747,1.5992275646725165,0.78519610822368,0.8201998141808567,1.4116689271665865,0.6811642556965757,0.7038762955102904,0.6664097423535361,0.9873726496441994,0.9364514894774784,-0.5712650722666304,0.9694556145664055,0.27869355617879854,3.242397631219284,0.1011120406510644,3.9749674897124643,0.9854941680266724,0.21479080185044097,6.484795262438569,3.3292729414101343,3.8185484275124963,1477.3489719626168,0.1380699973796838,4.269390724080705,19.012929147155486,348.0007724366024,2591.659717149024,192.86908626841492,0.1722706240367677,4.440058800852656,931468.4803008956,0.5064489448494562,0.5674341507560544,293.405615303165,0.6804605380645705,14.285103094704953,0.07445060295816477,24.82841121495327,59860086.402990654,461196923.16943926,21778722.62999863,0.1447895660755656,1767.9835514018691,0.16523210760765134,0.3924893459705417,9.58491330819751,0.05972950450205732,6.56858161485092,0.0042911191479361325,59805779.022743605,1
img00242,0.0,139.0,17565151554.0,2.7967427691449536,66.0,2.895675699412605,255.0,42.03170678842207,65.96459385559862,58.0,0.0,255.0,33.756573617282406,83.93041074391337,0.6085330408559759,17565151554.0,0.162834950448376,2692.986205107931,13.175894631468186,507.769181102456,31.14946382192326,12.965874221216884,1.6016823877189859,0.7740089843504663,0.823335575095013,1.4192217079873588,0.6766481270376504,0.7008991863217973,0.6643191932432442,0.9873770706959288,0.9361651496789481,-0.5670497472909033,0.9679701123515854,0.29151864769410457,3.2146314345113263,0.1014116726665634,3.9592438481649888,0.9817186711016362,0.21523707386651542,6.4292628690226525,3.308647623568554,3.641889152233967,1408.050408447898,0.14027200721736383,4.037579215319701,18.318821818358295,343.852127839698,2581.4207084457876,190.94238072010907,0.17531001767231374,4.41179546442334,963083.8144206211,0.5174236405988708,0.5727969082717908,289.6253278554264,0.6847788237091745,13.827832749630575,0.07747248851732416,24.24008766686591,68566999.47220562,563018746.0526001,23467963.267132197,0.14340485329883193,1519.7605100617652,0.15140072823886883,0.37180537391176544,8.931766926920277,0.056159898758558466,6.677119541336546,0.004025631215605878,68505292.81420572,1
img00243,0.0,110.0,9360801659.0,2.310480773175372,55.0,3.747075952979774,252.0,33.98444692925941,44.777604929894345,32.0,0.0,252.0,25.309684674709317,61.270287686402334,1.0464563571115397,9360801659.0,0.2525509137651316,1749.0142499168064,6.963988393350614,246.16958271579688,22.876323253178093,7.385301735088466,1.780359623271173,0.5895353452432338,0.8956409386964411,1.4406197998375594,0.6691459646804048,0.6748992722530918,0.6389318417452323,0.9860120692061094,0.9307416643449505,-0.4622833718349431,0.8985760132083599,0.3431467411177872,2.358400229355981,0.14024715631686333,3.499865273455488,0.7572799589882326,0.2740834438954567,4.716800458711962,2.8547502838511623,2.2914153395899097,1343.565903307888,0.17093713782543105,3.496139502360002,10.169723646887546,701.6768656511314,2901.670082768238,511.9029246054378,0.37910154118714956,4.146167472762579,1196800.6107144805,0.5971650875246644,0.6042264716332962,618.1696085691123,0.7196464808411357,7.598013311436552,0.2476555994484513,14.751908396946565,187358943.27582696,609713061.4306616,136292433.95155287,0.3030649541126837,1160.4241730279898,0.1476366632351132,0.3676194442202303,5.498150618876339,0.10654510789723158,6.46290489786246,0.003152167897455888,187258300.79894975,1
img00244,0.0,110.0,8908989999.0,2.252197627288068,52.0,3.6183413473474486,245.0,33.09151755771862,43.64038215824846,31.0,0.0,245.0,25.059380327396656,59.77335509095958,1.0316820928277777,8908989999.0,0.2666556542715067,1668.3710239119728,6.539189512507278,210.49980711433767,20.71426630429248,6.939859861716613,1.8358669371739051,0.5558873779957726,0.9071762207728109,1.4620902637460653,0.6975572764931266,0.6747439560560115,0.6378741764307692,0.9827261563376596,0.9241749225129214,-0.44046206914018005,0.8801699694269167,0.3345616044540905,2.294003666002784,0.14417835234849227,3.4616616173302908,0.6988857359912694,0.2830851660462076,4.588007332005568,2.816425580130501,2.193931699722629,1291.5680154142583,0.16590469048352707,3.0259785030333104,9.516007175204702,583.6282415046857,2578.693120411001,422.4950972400939,0.4040616468333145,4.089977607487482,1178714.3968991586,0.5915469738363229,0.6024619301225644,507.59748864729136,0.7170580002592022,7.218128888381667,0.2629821354286298,14.616570327552987,203014485.11368015,626454332.5671163,154709680.5265577,0.24382812722248678,1100.4789980732178,0.14135889506399713,0.3583994238415206,5.246631204184498,0.08185098518312102,6.528318115229803,0.0031220899595030644,202911894.13454416,1
img00245,0.0,132.0,14096309803.0,2.6075980032860766,88.0,2.852377811525955,254.0,43.61492758546924,53.591609378220845,43.0,0.0,254.0,34.466465203696316,75.18758156490203,0.7954707247306096,14096309803.0,0.20516201374932755,2781.1118258309875,10.834856683745006,527.3104900597936,40.717993001513726,13.189105500972532,1.4071136924113452,0.8023986548455075,0.7152554741323798,1.3262503424065994,0.702618591221818,0.7457893199205379,0.7109423411632544,0.9888562170624009,0.9446924135398145,-0.6256794063333533,0.973926465499608,0.2179057731554685,2.8087225683473056,0.15907119184149643,3.5554201927806375,0.9801481545176258,0.34428587228158525,5.617445136694609,3.0452153905348363,3.64905479834597,1116.2622246104245,0.1499546244774885,4.120891768334498,16.478818187863308,703.7443359631756,3229.5701179285948,544.8898152707557,0.23711822524675472,4.516995399695674,766712.736564723,0.4518121173080186,0.5146511023980724,603.0026248456635,0.63289997148496,12.133703091118967,0.0864402426666211,18.99785061794734,152893800.7555078,573263893.2924503,109672301.20304205,0.24392803841169167,1100.2025792584632,0.14779722988426428,0.3710822838864248,7.047285619820571,0.08959069071514734,6.664064996914733,0.0029853356016108943,152781595.37582156,1
